"03:10","7.06"
"03:11","7.07"
"03:12","7.08"
"03:13","7.09"
"03:14","7.09"
"03:15","7.10"
"03:16","7.12"
"03:17","7.12"
"03:18","7.14"
"03:19","7.15"
"03:20","7.16"
"03:21","7.16"
"03:22","7.17"
"03:23","7.18"
"03:24","7.19"
"03:25","7.20"
"03:26","7.21"
"03:27","7.22"
"03:28","7.22"
"03:29","7.24"
"03:30","7.25"
"03:31","7.26"
"03:32","7.27"
"03:33","7.28"
"03:34","7.29"
"03:35","7.29"
"03:36","7.31"
"03:37","7.32"
"03:38","7.33"
"03:39","7.33"
"03:40","7.34"
"03:41","7.34"
"03:42","7.36"
"03:43","7.36"
"03:44","7.37"
"03:45","7.38"
"03:46","7.38"
"03:47","7.39"
"03:48","7.40"
"03:49","7.41"
"03:50","7.41"
"03:51","7.42"
"03:52","7.42"
"03:53","7.43"
"03:54","7.43"
"03:55","7.44"
"03:56","7.44"
"03:57","7.45"
"03:58","7.45"
"03:59","7.46"
"04:00","7.46"
"04:01","7.47"
"04:02","7.47"
"04:03","7.47"
"04:04","7.48"
"04:05","7.48"
"04:06","7.48"
"04:07","7.49"
"04:08","7.49"
"04:09","7.49"
"04:10","7.49"
"04:11","7.49"
"04:12","7.50"
"04:13","7.50"
"04:14","7.50"
"04:15","7.50"
"04:16","7.50"
"04:17","7.51"
"04:18","7.52"
"04:19","7.51"
"04:20","7.52"
"04:21","7.52"
"04:22","7.52"
"04:23","7.52"
"04:24","7.52"
"04:25","7.52"
"04:26","7.52"
"04:27","7.52"
"04:28","7.52"
"04:29","7.52"
"04:30","7.51"
"04:31","7.52"
"04:32","7.51"
"04:33","7.51"
"04:34","7.50"
"04:35","7.50"
"04:36","7.49"
"04:37","7.48"
"04:38","7.48"
"04:39","7.47"
"04:40","7.46"
"04:41","7.46"
"04:42","7.46"
"04:43","7.44"
"04:44","7.44"
"04:45","7.43"
"04:46","7.42"
"04:47","7.42"
"04:48","7.41"
"04:49","7.40"
"04:50","7.39"
"04:51","7.38"
"04:52","7.37"
"04:53","7.36"
"04:54","7.35"
"04:55","7.34"
"04:56","7.33"
"04:57","7.32"
"04:58","7.31"
"04:59","7.30"
"05:00","7.29"
"05:01","7.28"
"05:02","7.27"
"05:03","7.26"
"05:04","7.25"
"05:05","7.25"
"05:06","7.23"
"05:07","7.22"
"05:08","7.21"
"05:09","7.20"
"05:10","7.18"
"05:11","7.18"
"05:12","7.17"
"05:13","7.16"
"05:14","7.14"
"05:15","7.14"
"05:16","7.13"
"05:17","7.10"
"05:18","7.10"
"05:19","7.09"
"05:20","7.08"
"05:21","7.07"
"05:22","7.06"
"05:23","7.04"
"05:24","7.04"
"05:25","7.02"
"05:26","7.00"
"05:27","6.99"
"05:28","6.99"
"05:29","6.98"
"05:30","6.96"
"05:31","6.95"
"05:32","6.93"
"05:33","6.92"
"05:34","6.91"
"05:35","6.89"
"05:36","6.88"
"05:37","6.87"
"05:38","6.86"
"05:39","6.85"
"05:40","6.84"
"05:41","6.83"
"05:42","6.81"
"05:43","6.80"
"05:44","6.79"
"05:45","6.78"
"05:46","6.76"
"05:47","6.75"
"05:48","6.74"
"05:49","6.73"
"05:50","6.72"
"05:51","6.70"
"05:52","6.69"
"05:53","6.68"
"05:54","6.66"
"05:55","6.65"
"05:56","6.64"
"05:57","6.62"
"05:58","6.62"
"05:59","6.60"
"06:00","6.58"
"06:01","6.57"
"06:02","6.56"
"06:03","6.55"
"06:04","6.53"
"06:05","6.52"
"06:06","6.51"
"06:07","6.49"
"06:08","6.48"
"06:09","6.46"
"06:10","6.45"
"06:11","6.43"
"06:12","6.42"
"06:13","6.40"
"06:14","6.39"
"06:15","6.38"
"06:16","6.36"
"06:17","6.34"
"06:18","6.33"
"06:19","6.32"
"06:20","6.30"
"06:21","6.28"
"06:22","6.27"
"06:23","6.26"
"06:24","6.26"
"06:25","6.24"
"06:26","6.23"
"06:27","6.21"
"06:28","6.20"
"06:29","6.18"
"06:30","6.17"
"06:31","6.15"
"06:32","6.13"
"06:33","6.12"
"06:34","6.12"
"06:35","6.10"
"06:36","6.09"
"06:37","6.07"
"06:38","6.05"
"06:39","6.05"
"06:40","6.04"
"06:41","6.02"
"06:42","6.01"
"06:43","5.99"
"06:44","5.97"
"06:45","5.97"
"06:46","5.95"
"06:47","5.94"
"06:48","5.94"
"06:49","5.92"
"06:50","5.91"
"06:51","5.90"
"06:52","5.88"
"06:53","5.87"
"06:54","5.87"
"06:55","5.85"
"06:56","5.84"
"06:57","5.82"
"06:58","5.81"
"06:59","5.80"
"07:00","5.78"
"07:01","5.76"
"07:02","5.75"
"07:03","5.74"
"07:04","5.73"
"07:05","5.73"
"07:06","5.71"
"07:07","5.70"
"07:08","5.69"
"07:09","5.67"
"07:10","5.66"
"07:11","5.65"
"07:12","5.64"
"07:13","5.62"
"07:14","5.62"
"07:15","5.60"
"07:16","5.59"
"07:17","5.58"
"07:18","5.56"
"07:19","5.55"
"07:20","5.54"
"07:21","5.54"
"07:22","5.52"
"07:23","5.52"
"07:24","5.51"
"07:25","5.48"
"07:26","5.47"
"07:27","5.46"
"07:28","5.46"
"07:29","5.44"
"07:30","5.43"
"07:31","5.42"
"07:32","5.41"
"07:33","5.39"
"07:34","5.39"
"07:35","5.37"
"07:36","5.35"
"07:37","5.36"
"07:38","5.34"
"07:39","5.32"
"07:40","5.31"
"07:41","5.31"
"07:42","5.29"
"07:43","5.28"
"07:44","5.27"
"07:45","5.26"
"07:46","5.23"
"07:47","5.23"
"07:48","5.22"
"07:49","5.21"
"07:50","5.19"
"07:51","5.18"
"07:52","5.17"
"07:53","5.16"
"07:54","5.14"
"07:55","5.13"
"07:56","5.12"
"07:57","5.12"
"07:58","5.11"
"07:59","5.09"
"08:00","5.08"
"08:01","5.06"
"08:02","5.05"
"08:03","5.04"
"08:04","5.03"
"08:05","5.01"
"08:06","5.00"
"08:07","4.99"
"08:08","4.98"
"08:09","4.97"
"08:10","4.96"
"08:11","4.95"
"08:12","4.94"
"08:13","4.93"
"08:14","4.92"
"08:15","4.90"
"08:16","4.89"
"08:17","4.88"
"08:18","4.87"
"08:19","4.86"
"08:20","4.84"
"08:21","4.84"
"08:22","4.82"
"08:23","4.81"
"08:24","4.80"
"08:25","4.79"
"08:26","4.78"
"08:27","4.76"
"08:28","4.76"
"08:29","4.74"
"08:30","4.73"
"08:31","4.72"
"08:32","4.71"
"08:33","4.70"
"08:34","4.69"
"08:35","4.69"
"08:36","4.68"
"08:37","4.67"
"08:38","4.64"
"08:39","4.62"
"08:40","4.60"
"08:41","4.60"
"08:42","4.58"
"08:43","4.58"
"08:44","4.56"
"08:45","4.55"
"08:46","4.55"
"08:47","4.54"
"08:48","4.53"
"08:49","4.52"
"08:50","4.51"
"08:51","4.50"
"08:52","4.50"
"08:53","4.48"
"08:54","4.47"
"08:55","4.46"
"08:56","4.45"
"08:57","4.44"
"08:58","4.43"
"08:59","4.42"
"09:00","4.40"
"09:01","4.38"
"09:02","4.37"
"09:03","4.36"
"09:04","4.36"
"09:05","4.35"
"09:06","4.35"
"09:07","4.30"
"09:08","4.31"
"09:09","4.30"
"09:10","4.28"
"09:11","4.27"
"09:12","4.27"
"09:13","4.26"
"09:14","4.25"
"09:15","4.24"
"09:16","4.24"
"09:17","4.22"
"09:18","4.22"
"09:19","4.21"
"09:20","4.19"
"09:21","4.18"
"09:22","4.17"
"09:23","4.16"
"09:24","4.14"
"09:25","4.14"
"09:26","4.12"
"09:27","4.11"
"09:28","4.10"
"09:29","4.09"
"09:30","4.08"
"09:31","4.07"
"09:32","4.06"
"09:33","4.04"
"09:34","4.04"
"09:35","4.03"
"09:36","4.02"
"09:37","4.02"
"09:38","4.01"
"09:39","4.00"
"09:40","3.98"
"09:41","3.96"
"09:42","3.95"
"09:43","3.95"
"09:44","3.94"
"09:45","3.93"
"09:46","3.92"
"09:47","3.91"
"09:48","3.89"
"09:49","3.88"
"09:50","3.88"
"09:51","3.88"
"09:52","3.88"
"09:53","3.88"
"09:54","3.86"
"09:55","3.85"
"09:56","3.82"
"09:57","3.81"
"09:58","3.80"
"09:59","3.79"
"10:00","3.78"
"10:01","3.77"
"10:02","3.77"
"10:03","3.76"
"10:04","3.76"
"10:05","3.75"
"10:06","3.73"
"10:07","3.72"
"10:08","3.71"
"10:09","3.71"
"10:10","3.70"
"10:11","3.70"
"10:12","3.69"
"10:13","3.68"
"10:14","3.67"
"10:15","3.65"
"10:16","3.65"
"10:17","3.63"
"10:18","3.63"
"10:19","3.62"
"10:20","3.61"
"10:21","3.61"
"10:22","3.61"
"10:23","3.60"
"10:24","3.60"
"10:25","3.59"
"10:26","3.58"
"10:27","3.56"
"10:28","3.54"
"10:29","3.54"
"10:30","3.53"
"10:31","3.52"
"10:32","3.52"
"10:33","3.50"
"10:34","3.52"
"10:35","3.50"
"10:36","3.51"
"10:37","3.49"
"10:38","3.48"
"10:39","3.47"
"10:40","3.47"
"10:41","3.46"
"10:42","3.46"
"10:43","3.46"
"10:44","3.45"
"10:45","3.45"
"10:46","3.45"
"10:47","3.44"
"10:48","3.44"
"10:49","3.43"
"10:50","3.42"
"10:51","3.42"
"10:52","3.41"
"10:53","3.41"
"10:54","3.40"
"10:55","3.40"
"10:56","3.39"
"10:57","3.39"
"10:58","3.39"
"10:59","3.39"
"11:00","3.39"
"11:01","3.38"
"11:02","3.40"
"11:03","3.40"
"11:04","3.39"
"11:05","3.39"
"11:06","3.41"
"11:07","3.41"
"11:08","3.41"
"11:09","3.42"
"11:10","3.44"
"11:11","3.45"
"11:12","3.45"
"11:13","3.48"
"11:14","3.48"
"11:15","3.51"
"11:16","3.52"
"11:17","3.54"
"11:18","3.56"
"11:19","3.58"
"11:20","3.60"
"11:21","3.62"
"11:22","3.64"
"11:23","3.66"
"11:24","3.69"
"11:25","3.71"
"11:26","3.72"
"11:27","3.74"
"11:28","3.75"
"11:29","3.78"
"11:30","3.80"
"11:31","3.82"
"11:32","3.84"
"11:33","3.86"
"11:34","3.88"
"11:35","3.89"
"11:36","3.90"
"11:37","3.92"
"11:38","3.93"
"11:39","3.95"
"11:40","3.97"
"11:41","3.98"
"11:42","4.00"
"11:43","4.02"
"11:44","4.03"
"11:45","4.04"
"11:46","4.06"
"11:47","4.08"
"11:48","4.10"
"11:49","4.12"
"11:50","4.12"
"11:51","4.13"
"11:52","4.13"
"11:53","4.14"
"11:54","4.14"
"11:55","4.15"
"11:56","4.15"
"11:57","4.17"
"11:58","4.19"
"11:59","4.19"
"12:00","4.20"
"12:01","4.22"
"12:02","4.22"
"12:03","4.24"
"12:04","4.24"
"12:05","4.25"
"12:06","4.28"
"12:07","4.29"
"12:08","4.30"
"12:09","4.30"
"12:10","4.32"
"12:11","4.34"
"12:12","4.34"
"12:13","4.36"
"12:14","4.37"
"12:15","4.38"
"12:16","4.39"
"12:17","4.40"
"12:18","4.43"
"12:19","4.43"
"12:20","4.44"
"12:21","4.47"
"12:22","4.49"
"12:23","4.49"
"12:24","4.50"
"12:25","4.53"
"12:26","4.54"
"12:27","4.56"
"12:28","4.59"
"12:29","4.60"
"12:30","4.62"
"12:31","4.64"
"12:32","4.65"
"12:33","4.66"
"12:34","4.68"
"12:35","4.70"
"12:36","4.71"
"12:37","4.74"
"12:38","4.76"
"12:39","4.76"
"12:40","4.78"
"12:41","4.81"
"12:42","4.83"
"12:43","4.85"
"12:44","4.86"
"12:45","4.88"
"12:46","4.90"
"12:47","4.92"
"12:48","4.94"
"12:49","4.96"
"12:50","4.98"
"12:51","4.99"
"12:52","5.02"
"12:53","5.03"
"12:54","5.05"
"12:55","5.07"
"12:56","5.08"
"12:57","5.10"
"12:58","5.13"
"12:59","5.14"
"13:00","5.16"
"13:01","5.19"
"13:02","5.21"
"13:03","5.23"
"13:04","5.25"
"13:05","5.28"
"13:06","5.30"
"13:07","5.32"
"13:08","5.35"
"13:09","5.36"
"13:10","5.39"
"13:11","5.42"
"13:12","5.43"
"13:13","5.46"
"13:14","5.48"
"13:15","5.50"
"13:16","5.53"
"13:17","5.55"
"13:18","5.56"
"13:19","5.58"
"13:20","5.60"
"13:21","5.63"
"13:22","5.65"
"13:23","5.67"
"13:24","5.69"
"13:25","5.71"
"13:26","5.72"
"13:27","5.74"
"13:28","5.76"
"13:29","5.78"
"13:30","5.80"
"13:31","5.81"
"13:32","5.82"
"13:33","5.84"
"13:34","5.85"
"13:35","5.87"
"13:36","5.88"
"13:37","5.90"
"13:38","5.92"
"13:39","5.93"
"13:40","5.96"
"13:41","5.98"
"13:42","5.99"
"13:43","6.01"
"13:44","6.02"
"13:45","6.05"
"13:46","6.07"
"13:47","6.09"
"13:48","6.09"
"13:49","6.10"
"13:50","6.12"
"13:51","6.13"
"13:52","6.14"
"13:53","6.15"
"13:54","6.17"
"13:55","6.19"
"13:56","6.20"
"13:57","6.21"
"13:58","6.22"
"13:59","6.24"
"14:00","6.25"
"14:01","6.27"
"14:02","6.28"
"14:03","6.30"
"14:04","6.31"
"14:05","6.32"
"14:06","6.33"
"14:07","6.34"
"14:08","6.36"
"14:09","6.38"
"14:10","6.39"
"14:11","6.41"
"14:12","6.43"
"14:13","6.43"
"14:14","6.46"
"14:15","6.48"
"14:16","6.53"
"14:17","6.53"
"14:18","6.52"
"14:19","6.54"
"14:20","6.56"
"14:21","6.58"
"14:22","6.57"
"14:23","6.58"
"14:24","6.62"
"14:25","6.66"
"14:26","6.53"
"14:27","6.66"
"14:28","6.70"
"14:29","6.72"
"14:30","6.73"
"14:31","6.75"
"14:32","6.76"
"14:33","6.77"
"14:34","6.78"
"14:35","6.80"
"14:36","6.82"
"14:37","6.84"
"14:38","6.86"
"14:39","6.87"
"14:40","6.86"
"14:41","6.89"
"14:42","6.91"
"14:43","6.92"
"14:44","6.93"
"14:45","6.94"
"14:46","6.97"
"14:47","6.98"
"14:48","7.00"
"14:49","6.99"
